gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,0,-1.2005421573864221,0,1,-1.1743984985384996,-0.9732872904477822,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.1597534875625164,1,1,-0.29929127165794855,-0.9033399560069995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,0,0,0.7573139941610534,1,0,-0.16619511547839702,0.33029266165939075,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0
1,0,0,0,-1.1189648177386107,1,1,0.9185385573849479,-0.8091386417208276,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,0,0.3902159657459017,1,1,1.1348198111767192,0.8102707868317905,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,-1.2821194970342338,1,0,-0.6519960855337601,-0.9883058473239388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,0,0.512581975217619,1,1,1.4492594801509098,1.1751579505257066,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,0,1,1,0.0639066071546558,0,0,-0.12127516276779832,-0.13165439962069772,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0
1,1,1,0,0.4310046355698075,1,1,1.2679159673562708,0.9331019123225833,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,1,0.10469527697856156,1,0,-0.49061699616605386,-0.2802347639138032,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,0,-1.2821194970342338,1,0,-1.4688737440857575,-0.9991024965570179,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,0,0,0,-0.915021468619082,1,1,-1.4539004265155577,-0.9103105014385393,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,0,0,0,0.7981026639849592,1,1,0.534223406416493,0.8537872202987218,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,0,0.9612573432805821,1,1,1.354428468872979,1.6606553403773379,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0
1,1,0,0,-0.4255574307322131,1,1,0.8519904792951721,-0.16798039663301245,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1
0,0,1,1,-0.915021468619082,1,1,1.1764123599828291,-0.5400140185769299,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-0.30319142126049586,0,1,-0.5538376703513408,-0.4392379627007567,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
1,0,1,1,-0.7926554591473648,1,1,0.3162784506724775,-0.6138534241261748,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,0,1,1,1.5730873906391682,1,1,1.074926540895921,2.0307978995227938,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,0
0,1,0,0,1.5730873906391682,1,0,0.8303623539159949,1.7595183443527416,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,0,1,1,-0.1400367419648729,1,0,0.9900777413314571,0.15682063355397297,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1
0,0,1,1,0.023117937330750068,1,1,0.9617948081433021,0.36587102919324377,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1
0,0,0,0,1.1652006924001108,1,0,-1.5121299948441116,-0.420525236636907,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,1,1,0,-0.017670732493155674,1,1,0.5125952810373157,0.08377283568780516,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
1,1,1,0,-0.38476876090830736,1,1,0.8353534597727282,-0.11806513439454133,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,1,1,0.5941593148654305,1,1,1.1464657248424297,1.0803629304772266,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-1.1597534875625164,1,0,-0.4373785336942332,-0.9197878045331566,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,0,1,0,0.3086386260980903,1,1,1.071599136991432,0.6220220819756005,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
1,0,0,0,0.7981026639849592,1,1,0.6806291782139994,0.8998104114287309,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,0,0.0639066071546558,1,0,-0.07469150810495534,-0.007767797219135496,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,1,1,1.5730873906391682,1,1,1.0266791842808336,2.0040151729120192,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,0
0,0,0,1,-0.30319142126049586,1,0,-1.492165571417179,-0.8007827828439029,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,-1.2413308272103278,1,0,-1.4821833597037126,-0.9936272100824015,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0,-0.3439800910844016,1,1,-0.5055903137362533,-0.49465050051615195,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,0.4717933053937132,1,1,0.6623284567393112,0.6904521683571522,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
1,1,0,0,1.4099327113435454,1,1,0.35953470143083166,1.217442994263407,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,1,0,0.2270612864502788,1,1,1.5241260680019075,0.9393907955825846,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,0,0,-0.6295007798517418,1,0,0.9634585100955464,-0.29329629068457486,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,1,0,0,-0.9558101384429878,1,0,0.35287989362185396,-0.7279108977961966,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,0,1.0836233527522994,1,0,1.028342886233078,1.478937398906534,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0
0,1,1,0,-1.2821194970342338,0,1,-1.3341138859539616,-0.9973213792700943,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.2821194970342338,1,1,-1.4871744655604457,-0.9993443766824026,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,1,0,1.4099327113435454,1,1,1.1980404853620064,1.9528905100466247,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,0
1,0,0,1,0.3086386260980903,0,0,-0.8200299827104438,-0.32038686472765704,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0
1,0,1,0,1.3283553716957337,1,0,0.0717142636925513,0.8870347429879591,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0
1,0,0,0,-1.2821194970342338,1,1,0.8054068246323289,-0.9690433937023968,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-0.915021468619082,1,0,-1.4821833597037126,-0.9306943992777739,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,0,0,-0.7518667893234591,1,0,-1.4805196577514683,-0.8869800638900732,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,1,0,0.512581975217619,1,0,-0.3858037731746571,0.0016215494662508794,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0
1,1,1,0,1.5322987208152625,1,1,1.2662522654040265,2.1148842267474253,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-1.2821194970342338,1,1,-1.5237759085098224,-0.9998281369331719,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0,-0.9965988082668935,1,0,0.19316450620639225,-0.7648525896731267,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,1,0,1.2467780320479223,1,1,1.47587871138682,2.0004969165427875,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,1,-0.1400367419648729,1,0,1.1863945716962954,0.23655311852168046,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0
1,1,0,0,1.4099327113435454,1,0,-1.3241316742404952,-0.2728464255384171,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,1,-0.30319142126049586,1,0,-1.4905018694649346,-0.794471910481594,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,1,-1.1597534875625164,1,0,-0.6686331050562041,-0.9336189498846976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-0.7518667893234591,0,1,-1.124487439971168,-0.8236514492439073,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,-0.7518667893234591,1,1,0.2031467179198585,-0.6062671838300195,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,1,1,0,-0.1400367419648729,1,1,1.1364835131289635,0.2903824409709216,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
1,1,1,0,-0.7926554591473648,1,1,0.8037431226800846,-0.49396883834461336,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,1
0,0,1,0,-0.9965988082668935,1,0,0.02013950317297517,-0.7600369762677414,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,0
0,0,1,0,1.613876060463074,1,0,1.4725513074823313,2.4174982527059448,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0
0,0,1,1,1.613876060463074,1,0,1.1647664463171183,2.1809394900797456,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,0
0,0,1,1,-1.0373874780907992,1,0,-1.4722011479902464,-0.9492751907277774,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,1,1,0,0.4310046355698075,1,1,1.201367889266495,0.9217115573271963,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,0,0.8388913338088649,1,1,1.560727510951284,1.5467957686280855,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,1,1,1.5730873906391682,1,0,1.4775424133390642,2.4145297238944057,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,1,1,-0.3439800910844016,1,1,-0.2876453579922377,-0.36867493339535856,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,0
1,0,0,0,0.10469527697856156,1,0,0.3478887877651206,0.1510594887493565,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,0,0,0,-1.1189648177386107,1,1,-0.3042823775146817,-0.8908281567939201,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
1,0,1,1,1.1652006924001108,1,1,0.5358871083687373,1.1801934549541688,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,-0.9965988082668935,1,1,-0.16286771157390817,-0.7937242810031323,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
1,0,1,0,-0.7518667893234591,1,0,-0.6752879128651815,-0.726217736918504,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0
1,0,0,0,-1.2821194970342338,1,1,-0.5438554586378745,-0.9868765556739385,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,0,0.9204686734566764,1,1,0.9834229335224794,1.2228303243287928,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0
0,0,0,0,-0.9965988082668935,1,0,-1.5204485046053335,-0.939248160075468,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,1.613876060463074,1,1,1.1231738975110086,2.1271761349374274,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0
0,0,1,0,1.3691440415196396,1,1,0.8536541812474164,1.6880537618527278,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,0
0,0,1,0,-1.1597534875625164,0,1,-1.192699220013188,-0.9512322208331626,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,0,0.7981026639849592,0,0,0.04509503245664108,0.45629021788249186,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,-1.2005421573864221,1,0,-0.009807131967424113,-0.9316179415746974,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0
1,0,1,0,0.7573139941610534,1,1,0.8469993734384388,1.0211682670649078,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,0
0,0,0,0,0.3902159657459017,1,1,-0.15787660571717504,0.056748228951646024,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,0,1,1,1.613876060463074,1,1,-1.2858665293388742,-0.1339192771583905,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,1.5322987208152625,1,0,1.6855051573696136,2.5661445843059734,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1
0,0,0,0,-1.2821194970342338,1,0,-1.4971566772739122,-0.9994763112962487,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,1,0,1.4099327113435454,1,1,0.14325344763906042,1.0462798219002971,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,0
1,0,1,1,1.613876060463074,1,1,1.4475957781986655,2.4076691239744044,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0
1,0,1,1,0.0639066071546558,1,1,0.8370171617249725,0.3537770229240107,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
1,0,1,0,1.0428346829283937,1,0,1.1797397638873177,1.4902178083903825,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0
1,0,0,0,-0.6702894496756475,1,0,-1.4855107636082014,-0.8642213430016074,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,1
0,0,0,0,-1.0373874780907992,1,1,1.1814034658395625,-0.6937838110146517,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0
0,0,0,0,-1.2821194970342338,1,1,-0.6486686816292713,-0.9882618691193235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,1,0,-1.2821194970342338,1,1,1.0017236549971675,-0.9664486796300885,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,1,1,-0.5071347703800245,1,0,-1.4938292733694234,-0.8245530024385228,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1,0,1,1,1.2059893622240165,1,0,1.6855051573696136,2.140193683503584,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,0,1.5322987208152625,0,1,-0.5005992078795201,0.4739254779332644,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0
1,0,1,0,1.4915100509913568,1,1,0.9168748554327036,1.8330059242650636,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0
1,0,1,0,0.4717933053937132,1,1,-0.16785881743064132,0.1369424850678152,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1,0,0,0,-1.2005421573864221,1,1,-1.500484081178401,-0.9826546480308608,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,1,0,1.0836233527522994,1,1,0.13992604373457135,0.7935150908733256,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,0
0,0,1,0,-0.3439800910844016,1,1,0.34955248971736536,-0.23955492464456463,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,1,1,0,1.002046013104488,1,0,0.9684496159522797,1.383724585914208,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0
1,1,1,0,0.0639066071546558,1,0,0.8403445656294616,0.36776209199170573,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0
0,0,1,1,-1.3229081668581395,1,0,0.28134070967534486,-0.393643559065748,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
0,0,1,1,-0.3439800910844016,1,0,-1.3374412898584502,-0.7567825891262022,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,1,1,0,1.5322987208152625,1,1,1.3278092376370687,2.206117012222058,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,0,0,-1.2413308272103278,1,1,0.7105758133543987,-0.9283415653308504,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1
0,0,1,1,1.1652006924001108,1,0,-0.16952251938288584,0.5932383470548258,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,0,0,-0.26240275143659014,1,1,0.46268422246998386,-0.12598121122531208,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,0,0,-0.2216140816126844,1,0,-0.31426458922814793,-0.3583840335153565,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,0,1,0,1.613876060463074,1,1,1.47587871138682,2.558316463884433,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,1
0,0,1,1,-0.38476876090830736,1,1,-0.2377342994249059,-0.44405357610614227,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0
1,0,1,0,0.6757366545132419,1,1,0.9634585100955464,1.0733044286364564,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,0,0,0,-1.0373874780907992,1,1,0.33291547019492146,-0.7924928912739013,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,-0.915021468619082,1,1,0.797088314871107,-0.5994725512169412,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,1,1.5730873906391682,1,0,0.3711806150965422,1.382625130798823,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0
1,0,0,0,-1.2821194970342338,1,0,-1.5021477831306453,-0.9995422786031718,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
0,0,0,0,-0.7110781194995532,1,0,-0.29097276189672655,-0.5983950852038641,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0
0,1,1,0,0.0639066071546558,1,0,-0.02311674758537898,-0.08191505020068814,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,0,1,1,0.6757366545132419,1,1,1.113191685797542,1.1419544060410847,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,1,1,1,0.7981026639849592,1,1,0.530896002512004,0.7858848723725551,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
1,0,0,1,-1.2821194970342338,1,0,-1.492165571417179,-0.9994103439893255,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,-0.7926554591473648,1,1,-1.4788559557992238,-0.8963034432685366,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,0.512581975217619,1,1,1.289544092735448,1.079791213817227,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0
1,0,0,0,-1.2821194970342338,1,0,-0.6802790187219147,-0.9886796620631698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,-1.2821194970342338,1,0,-0.49061699616605386,-0.9861729044000923,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,0,0,-1.2413308272103278,1,1,0.1765274866839483,-0.9572352457631638,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,0,0,0,-0.30319142126049586,0,0,-0.127929970576776,-0.3308756665284282,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
1,0,1,1,-0.30319142126049586,1,0,-1.31082205862254,-0.7309014157100434,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,1,1,0.023117937330750068,1,1,-1.5121299948441116,-0.7442488008108151,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,0,0,-1.2005421573864221,1,0,-0.38247636927016826,-0.9252411019054653,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,1,0,0,-1.1189648177386107,1,1,0.35454359557409826,-0.85445818157699,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,0,-0.09924807214096716,1,1,0.13493493787783845,-0.11164431652069388,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0
1,0,1,0,1.2467780320479223,1,0,0.19649191011088085,0.9482743929148939,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0
0,0,0,0,-1.2821194970342338,0,0,-1.319140568383762,-0.9971234773493252,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,1,0,-0.30319142126049586,1,1,1.006714760853901,0.04535787395625918,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
1,0,0,1,1.3691440415196396,1,0,-1.4954929753216677,-0.4501005792407588,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,1,-0.09924807214096716,0,0,-0.45567925516892144,-0.32150830894534954,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,1
1,0,1,0,-0.915021468619082,1,1,0.5009493673716051,-0.6312468040515627,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,1,-1.3229081668581395,0,1,-0.410759302458323,-0.393643559065748,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,0
1,0,1,0,-0.8742327987951762,1,1,0.33457917214716576,-0.6450999385054115,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.2821194970342338,1,1,-0.4706525727391211,-0.9859090351723999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,1,0,0,-1.1189648177386107,1,0,-0.16619511547839702,-0.881636712029303,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,0,1,1,-1.2821194970342338,1,1,0.16987267887497062,-0.9774432307839368,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,-0.7518667893234591,1,1,0.43939239513856226,-0.5146166054115403,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,1,0,1.613876060463074,1,1,1.5307808758108852,2.615949901032906,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,0.18627261662637304,1,1,-0.0048160261106907415,0.023148880625485695,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,1,1.3283553716957337,0,0,-0.6536597874860044,0.28207056029861227,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,0
1,0,0,1,0.9204686734566764,1,0,-1.5237759085098224,-0.5677862547915505,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,0,0,0.10469527697856156,1,1,-1.4871744655604457,-0.7072411416269618,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,1,0.5533706450415247,1,1,1.3411188532550242,1.1127748672787716,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,1
0,1,0,0,1.287566701871828,0,1,-0.7002434421488474,0.20161243495475076,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0
1,0,0,0,-1.078176147914705,1,1,0.33291547019492146,-0.8016183687315954,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,0,0,-1.2821194970342338,1,0,-1.492165571417179,-0.9994103439893255,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,1,0,-0.3439800910844016,1,0,-1.4905018694649346,-0.7734283395731284,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,1,1,1.5322987208152625,1,1,1.3727291903476677,2.279186799190534,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,0,0,-0.6702894496756475,1,0,-0.31925569508488133,-0.623264759913869,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-0.38476876090830736,1,1,1.3028537083534029,0.07807765819011164,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,1
1,0,1,1,-0.017670732493155674,1,0,0.99506884718819,0.36897149261862905,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,0
0,0,1,0,1.1652006924001108,1,1,1.2030315912187393,1.6178205690819454,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,0
